User ID,Age,Gender,Country,Device,Subscription Tier,User Segment,Tenure (Months),Onboarding Completed,Session Freq (per week),Feature Adoption Count,Support Tickets,Errors Encountered,Task Completion (%),Avg Time on Task (sec),Days Since Last Login,NPS Score (0–10),NPS Category,Sentiment Label,SUS Q1 (I think I would like to use this product frequently),SUS Q2 (I found the product unnecessarily complex),SUS Q3 (I thought the product was easy to use),SUS Q4 (I think I would need support to use this product),SUS Q5 (I found the various functions well integrated),SUS Q6 (I thought there was too much inconsistency),SUS Q7 (Most people would learn to use this product quickly),SUS Q8 (I found the product very cumbersome to use),SUS Q9 (I felt very confident using the product),SUS Q10 (I needed to learn a lot before using this product),SUS Score (0–100),SUS Grade,UMUX-Lite Q1 – Capability (1–7),UMUX-Lite Q2 – Ease (1–7),UMUX-Lite Score (0–100),CSAT (1–5),"Churn Risk (0=No, 1=Yes)",Renewal Intent
U0788,39,Female,France,Mobile,Free,Returning,12,Yes,3.9,7,0,0,46.1,210,5,5,Detractor,Negative,2,3,4,4,3,3,3,1,2,3,50.0,D,3,4,41.7,4,1,Unlikely
U0789,33,Female,India,Desktop,Free,New,19,Yes,1.5,11,3,0,74.2,324,6,9,Promoter,Positive,2,2,4,1,4,3,4,2,4,2,70.0,B,2,4,33.3,3,1,Unsure
U0790,18,Female,India,Desktop,Basic,Returning,0,No,3.0,10,1,2,63.9,396,70,9,Promoter,Positive,2,1,5,3,5,3,4,2,3,3,67.5,C,3,5,50.0,4,0,Unsure
U0791,38,Male,USA,Desktop,Pro,Power User,19,No,11.6,13,1,2,65.5,189,7,6,Detractor,Negative,5,1,4,2,4,1,4,3,4,3,77.5,B,4,3,41.7,4,1,Likely
U0792,36,Female,UK,Mobile,Free,New,17,Yes,10.3,7,1,3,77.5,247,0,8,Passive,Neutral,3,3,4,4,3,2,5,3,5,3,62.5,C,2,5,41.7,3,1,Unlikely
U0793,37,Female,France,Mobile,Basic,Power User,7,Yes,7.4,9,0,0,93.3,208,2,10,Promoter,Positive,4,1,4,2,5,1,4,1,3,1,85.0,A,4,4,50.0,3,1,Unsure
U0794,21,Male,USA,Desktop,Free,New,2,No,10.5,13,4,5,86.5,208,0,8,Passive,Neutral,3,3,4,1,4,2,4,1,4,3,72.5,B,5,3,50.0,2,1,Unsure
U0795,23,Female,USA,Mobile,Free,Returning,2,No,6.5,10,0,1,87.3,161,72,7,Passive,Neutral,2,3,4,2,4,3,3,2,5,2,65.0,C,2,3,25.0,5,0,Unsure
U0796,45,Non-binary,Spain,Desktop,Free,Power User,46,Yes,6.5,16,0,2,74.0,141,5,3,Detractor,Negative,4,2,4,2,3,3,3,1,4,2,70.0,B,5,5,66.7,5,1,Unsure
U0797,34,Male,USA,Desktop,Pro,Returning,21,Yes,6.3,12,1,2,82.7,161,50,9,Promoter,Positive,5,2,4,2,5,2,3,2,4,2,77.5,B,3,4,41.7,3,1,Unlikely
U0798,41,Female,Australia,Tablet,Free,Returning,2,No,5.5,13,2,0,74.7,260,90,9,Promoter,Positive,3,3,3,3,4,3,3,2,4,4,55.0,D,1,1,0.0,4,1,Unlikely
U0799,34,Male,UK,Desktop,Free,New,8,Yes,7.4,18,1,3,89.6,155,10,4,Detractor,Negative,5,3,4,1,4,2,4,3,4,1,77.5,B,7,7,100.0,4,0,Likely
U0800,34,Female,India,Desktop,Basic,Power User,16,No,10.4,13,0,0,75.9,41,0,9,Promoter,Positive,4,2,3,3,4,2,4,2,4,2,70.0,B,6,4,66.7,5,0,Unsure
U0801,43,Female,Brazil,Desktop,Pro,New,32,Yes,8.7,13,1,0,84.2,203,1,9,Promoter,Positive,5,1,4,1,5,2,3,2,3,3,77.5,B,6,6,83.3,4,0,Likely
U0802,29,Female,UK,Desktop,Free,Power User,1,Yes,9.2,16,0,2,84.5,196,9,0,Detractor,Negative,3,1,5,4,4,3,4,2,4,1,72.5,B,7,6,91.7,4,0,Unsure
U0803,35,Female,UK,Desktop,Basic,New,5,Yes,9.0,13,0,2,100.0,302,9,8,Passive,Neutral,4,1,4,3,5,2,3,4,4,1,72.5,B,5,4,58.3,3,1,Unlikely
U0804,29,Male,USA,Desktop,Free,Power User,40,Yes,8.0,12,1,3,84.5,230,14,10,Promoter,Positive,5,1,2,1,3,2,3,3,4,2,70.0,B,6,5,75.0,3,0,Unsure
U0805,30,Female,UK,Mobile,Basic,Returning,0,No,3.9,16,2,1,65.9,136,11,8,Passive,Neutral,4,1,5,3,4,2,4,2,4,3,75.0,B,4,3,41.7,4,0,Unsure
U0806,31,Female,India,Desktop,Basic,Power User,4,No,2.4,10,1,1,58.4,103,57,9,Promoter,Positive,2,3,2,2,4,3,3,2,3,3,52.5,D,3,2,25.0,4,0,Unlikely
U0807,36,Male,Netherlands,Mobile,Basic,Returning,58,Yes,7.2,13,1,4,71.5,170,12,8,Passive,Neutral,3,2,4,3,5,2,3,2,5,2,72.5,B,4,4,50.0,4,0,Unsure
U0808,29,Female,USA,Desktop,Free,Power User,17,Yes,7.1,14,1,0,100.0,158,15,2,Detractor,Negative,5,3,4,2,4,2,4,3,5,2,75.0,B,2,5,41.7,5,0,Unsure
U0809,47,Female,USA,Desktop,Free,New,5,No,5.8,8,2,4,62.7,299,50,10,Promoter,Positive,2,3,4,3,4,2,5,3,3,2,62.5,C,1,4,25.0,2,0,Unlikely
U0810,25,Male,USA,Mobile,Free,New,1,Yes,6.1,12,2,1,85.5,229,3,2,Detractor,Negative,4,3,4,3,4,2,3,2,5,2,70.0,B,4,3,41.7,3,1,Unsure
U0811,32,Female,India,Tablet,Basic,Returning,1,Yes,13.4,17,1,3,74.6,277,4,10,Promoter,Positive,3,2,4,2,4,2,4,3,2,4,60.0,C,5,5,66.7,4,1,Unsure
U0812,30,Female,UK,Desktop,Free,New,5,Yes,2.1,12,4,0,70.3,167,3,6,Detractor,Negative,4,3,2,3,3,2,4,4,4,3,55.0,D,2,5,41.7,4,1,Unlikely
U0813,48,Male,France,Tablet,Pro,New,38,Yes,1.5,12,5,2,87.3,277,3,8,Passive,Neutral,3,3,5,3,3,1,1,2,4,2,62.5,C,3,6,58.3,4,0,Unsure
U0814,36,Prefer not to say,France,Mobile,Enterprise,Power User,10,No,7.8,12,0,3,72.1,252,11,7,Passive,Neutral,3,2,5,3,3,3,4,3,5,2,67.5,C,4,4,50.0,2,0,Likely
U0815,44,Male,France,Mobile,Enterprise,Power User,23,Yes,6.3,14,1,1,72.8,82,5,0,Detractor,Negative,4,2,4,2,3,1,5,2,5,1,82.5,A,4,4,50.0,3,1,Unsure
U0816,19,Male,USA,Mobile,Pro,Returning,45,Yes,7.0,14,1,3,97.1,305,10,6,Detractor,Negative,2,2,4,1,3,2,4,2,4,1,72.5,B,5,2,41.7,4,1,Unlikely
U0817,37,Male,India,Desktop,Basic,Power User,9,No,7.9,14,0,3,89.0,228,73,4,Detractor,Negative,3,3,3,1,4,1,4,2,3,3,67.5,C,6,3,58.3,5,1,Unlikely
U0818,43,Female,UK,Desktop,Pro,Returning,4,Yes,10.9,13,1,2,97.5,214,2,9,Promoter,Positive,5,1,5,2,4,1,4,3,3,1,82.5,A,6,6,83.3,5,1,Likely
U0819,35,Female,UK,Mobile,Free,Returning,13,Yes,1.9,12,0,6,80.4,187,17,9,Promoter,Positive,4,2,3,2,3,4,4,2,3,3,60.0,C,3,2,25.0,4,0,Unsure
U0820,45,Male,Netherlands,Desktop,Pro,Power User,43,Yes,6.2,15,0,1,91.2,271,1,4,Detractor,Negative,4,1,4,3,4,3,4,2,4,2,72.5,B,6,5,75.0,4,0,Unsure
U0821,29,Male,India,Tablet,Basic,Returning,29,Yes,7.5,9,2,0,100.0,152,7,9,Promoter,Positive,1,3,4,1,3,2,3,3,2,2,55.0,D,2,3,25.0,4,0,Unsure
U0822,48,Female,UK,Desktop,Basic,Power User,1,Yes,9.5,14,0,0,85.6,244,9,6,Detractor,Negative,5,3,3,2,4,2,3,1,5,2,75.0,B,5,4,58.3,3,0,Likely
U0823,57,Male,USA,Desktop,Pro,Returning,21,Yes,13.3,8,0,0,95.2,237,32,2,Detractor,Negative,5,2,4,1,3,1,3,1,5,1,85.0,A,7,6,91.7,5,0,Likely
U0824,30,Female,UK,Mobile,Free,Returning,15,Yes,9.3,14,2,0,58.8,153,8,10,Promoter,Positive,4,3,5,2,3,2,4,1,5,2,77.5,B,4,4,50.0,4,1,Likely
U0825,30,Female,USA,Desktop,Free,New,43,Yes,6.2,14,1,1,63.4,342,1,8,Passive,Neutral,4,3,5,3,3,3,4,1,3,2,67.5,C,3,4,41.7,4,0,Unsure
U0826,49,Female,USA,Mobile,Enterprise,New,2,Yes,4.5,15,0,0,60.9,229,8,7,Passive,Neutral,3,3,5,2,4,2,3,2,4,1,72.5,B,3,3,33.3,4,0,Unsure
U0827,50,Non-binary,UK,Mobile,Free,New,14,Yes,3.9,9,1,0,83.8,288,4,2,Detractor,Negative,3,3,3,3,4,4,3,3,3,3,50.0,D,3,3,33.3,3,1,Unlikely
U0828,29,Male,USA,Tablet,Basic,Power User,38,Yes,6.9,16,0,0,56.0,83,2,10,Promoter,Positive,3,2,3,3,4,1,5,2,4,2,72.5,B,6,6,83.3,4,0,Likely
U0829,30,Prefer not to say,India,Mobile,Enterprise,Power User,9,Yes,8.8,17,1,3,75.7,332,14,9,Promoter,Positive,4,1,3,3,5,1,4,2,4,3,75.0,B,5,5,66.7,4,1,Unsure
U0830,31,Female,France,Mobile,Basic,Power User,12,Yes,8.1,18,1,1,42.0,124,1,4,Detractor,Negative,4,2,4,2,4,2,4,1,4,2,77.5,B,6,6,83.3,5,1,Unsure
U0831,21,Female,India,Mobile,Basic,Returning,1,Yes,3.8,13,0,1,69.3,267,9,7,Passive,Neutral,4,2,4,2,5,2,4,2,3,3,72.5,B,3,5,50.0,3,1,Likely
U0832,25,Male,UK,Tablet,Free,Returning,6,No,4.8,11,2,5,63.8,175,19,10,Promoter,Positive,4,3,5,1,4,1,3,2,3,3,72.5,B,1,4,25.0,2,1,Unlikely
U0833,24,Female,Spain,Desktop,Free,New,7,No,8.9,16,1,0,96.8,179,9,10,Promoter,Positive,5,2,4,2,5,3,4,2,3,1,77.5,B,5,3,50.0,4,0,Unlikely
U0834,26,Male,Australia,Desktop,Pro,Returning,52,Yes,8.5,9,0,5,90.6,242,0,0,Detractor,Negative,3,1,4,3,2,3,4,1,4,2,67.5,C,5,3,50.0,5,0,Likely
U0835,34,Male,Canada,Desktop,Basic,Returning,6,No,9.1,13,1,1,74.0,254,50,8,Passive,Neutral,5,3,4,2,3,2,4,2,3,1,72.5,B,7,6,91.7,5,1,Unsure
U0836,36,Male,Australia,Desktop,Basic,Power User,11,Yes,7.7,16,1,0,92.6,139,8,0,Detractor,Negative,3,3,5,1,4,2,5,4,4,3,70.0,B,6,6,83.3,3,0,Unlikely
U0837,50,Female,Spain,Mobile,Free,Returning,20,No,9.6,13,1,3,68.0,309,34,7,Passive,Neutral,4,3,3,3,3,3,3,3,3,3,52.5,D,1,4,25.0,3,0,Unlikely
U0838,24,Female,Germany,Mobile,Free,New,3,Yes,6.2,12,0,3,69.0,304,9,10,Promoter,Positive,4,3,4,3,3,2,4,2,2,3,60.0,C,5,1,33.3,2,1,Unlikely
U0839,44,Female,UK,Mobile,Enterprise,New,12,Yes,6.2,9,0,1,64.6,148,9,7,Passive,Neutral,4,2,4,2,3,2,4,2,3,1,72.5,B,5,4,58.3,3,0,Unsure
U0840,32,Female,France,Desktop,Basic,New,24,Yes,4.2,12,0,3,62.0,316,9,8,Passive,Neutral,3,1,4,2,5,2,5,2,5,2,82.5,A,5,1,33.3,4,0,Unsure
U0841,34,Male,India,Mobile,Basic,Returning,36,Yes,7.1,10,0,0,64.2,133,7,10,Promoter,Positive,5,3,3,3,3,3,5,2,3,3,62.5,C,6,4,66.7,4,1,Unlikely
U0842,41,Female,India,Desktop,Free,Power User,18,No,0.5,11,1,1,68.3,206,0,10,Promoter,Positive,3,3,3,3,4,1,2,2,5,2,65.0,C,4,3,41.7,3,1,Unlikely
U0843,23,Male,Germany,Mobile,Pro,Returning,20,Yes,6.8,11,0,0,83.7,230,6,9,Promoter,Positive,5,2,2,2,5,2,4,3,4,1,75.0,B,6,2,50.0,4,0,Unsure
U0844,38,Female,UK,Mobile,Enterprise,Power User,2,Yes,8.2,13,1,0,100.0,115,14,2,Detractor,Negative,4,1,4,2,4,2,3,2,5,3,75.0,B,6,7,91.7,4,0,Likely
U0845,36,Female,USA,Desktop,Basic,Returning,52,Yes,3.7,7,0,0,86.1,222,17,9,Promoter,Positive,4,2,4,3,4,3,4,3,5,2,70.0,B,5,3,50.0,5,0,Unsure
U0846,39,Female,Spain,Desktop,Free,Returning,3,Yes,4.2,16,0,4,38.6,233,3,10,Promoter,Positive,5,3,4,2,5,3,4,2,4,2,75.0,B,4,3,41.7,4,1,Unsure
U0847,37,Female,France,Desktop,Basic,New,27,Yes,8.8,11,1,0,82.4,201,14,8,Passive,Neutral,5,2,4,1,3,1,4,1,5,1,87.5,A,3,3,33.3,3,1,Unsure
U0848,59,Male,Germany,Mobile,Pro,Power User,6,Yes,8.1,14,0,1,64.3,245,28,10,Promoter,Positive,3,2,5,1,4,2,4,4,3,3,67.5,C,6,7,91.7,4,0,Likely
U0849,28,Female,USA,Tablet,Basic,Power User,49,No,8.0,14,1,1,73.0,176,14,10,Promoter,Positive,4,1,5,2,4,2,3,1,5,2,82.5,A,7,4,75.0,5,1,Likely
U0850,29,Female,USA,Mobile,Pro,New,23,Yes,7.8,10,0,3,68.9,222,2,9,Promoter,Positive,4,2,4,3,4,3,4,4,5,2,67.5,C,6,6,83.3,5,1,Unsure
U0851,28,Male,Netherlands,Desktop,Pro,Returning,25,Yes,7.0,9,0,10,69.3,281,32,7,Passive,Neutral,3,1,5,3,4,2,3,2,4,3,70.0,B,4,3,41.7,4,1,Unsure
U0852,28,Male,India,Desktop,Enterprise,Returning,4,No,9.7,9,2,2,57.9,264,6,8,Passive,Neutral,4,2,4,3,4,2,4,3,3,2,67.5,C,3,4,41.7,4,0,Unsure
U0853,28,Female,Canada,Mobile,Basic,Returning,11,Yes,6.8,10,1,6,78.4,268,11,6,Detractor,Negative,3,1,3,3,3,2,5,2,4,1,72.5,B,4,6,66.7,4,0,Unsure
U0854,46,Female,USA,Mobile,Free,Power User,17,Yes,3.3,14,0,2,59.9,141,11,7,Passive,Neutral,5,2,3,2,4,2,3,2,4,2,72.5,B,6,3,58.3,3,1,Likely
U0855,48,Male,France,Desktop,Free,Returning,26,Yes,10.2,9,1,6,78.2,259,36,10,Promoter,Positive,4,2,3,2,2,1,3,1,4,2,70.0,B,3,5,50.0,3,0,Unsure
U0856,28,Male,USA,Desktop,Free,Returning,2,No,7.3,17,1,2,100.0,171,49,8,Passive,Neutral,4,2,3,1,4,2,3,4,4,4,62.5,C,3,4,41.7,3,1,Unsure
U0857,26,Female,India,Mobile,Enterprise,New,59,Yes,6.0,17,2,0,65.4,120,34,10,Promoter,Positive,4,2,4,2,4,2,4,1,4,2,77.5,B,3,7,66.7,4,1,Likely
U0858,39,Female,USA,Desktop,Pro,New,40,No,4.2,16,2,1,79.2,195,0,5,Detractor,Negative,5,2,4,1,4,1,4,3,3,2,77.5,B,3,3,33.3,5,0,Unsure
U0859,28,Male,USA,Desktop,Pro,New,6,No,8.4,13,0,1,48.6,143,33,8,Passive,Neutral,3,2,5,1,5,2,4,2,4,2,80.0,A,6,7,91.7,5,1,Likely
U0860,40,Male,France,Desktop,Free,New,31,Yes,5.9,16,6,1,69.3,275,1,10,Promoter,Positive,4,3,4,3,3,3,4,2,3,4,57.5,D,3,4,41.7,3,1,Unsure
U0861,36,Male,Spain,Mobile,Free,Power User,13,Yes,9.8,10,0,1,79.7,284,6,7,Passive,Neutral,3,3,4,2,3,3,4,3,4,4,57.5,D,4,4,50.0,2,1,Unlikely
U0862,19,Male,UK,Mobile,Pro,Power User,11,Yes,6.2,13,0,1,91.2,91,10,9,Promoter,Positive,3,3,3,1,4,2,4,1,4,1,75.0,B,4,4,50.0,3,0,Unsure
U0863,49,Male,Australia,Tablet,Basic,New,7,Yes,4.3,12,2,5,75.8,174,12,9,Promoter,Positive,5,1,4,3,4,2,4,2,4,3,75.0,B,2,4,33.3,3,1,Unsure
U0864,52,Female,USA,Mobile,Free,Power User,16,No,7.8,13,0,0,80.4,155,21,4,Detractor,Negative,4,2,4,4,2,2,4,3,4,4,57.5,D,3,2,25.0,3,0,Unlikely
U0865,28,Female,USA,Mobile,Basic,New,24,No,9.6,15,0,2,100.0,172,9,3,Detractor,Negative,3,1,5,3,5,3,4,3,4,2,72.5,B,4,4,50.0,5,0,Likely
U0866,30,Female,UK,Desktop,Free,Returning,10,Yes,6.8,10,0,2,98.8,251,49,1,Detractor,Negative,4,2,4,2,3,2,5,3,5,1,77.5,B,5,5,66.7,3,0,Unsure
U0867,37,Male,USA,Mobile,Free,New,18,Yes,8.0,10,1,6,67.3,209,5,10,Promoter,Positive,4,2,3,2,4,2,3,1,4,2,72.5,B,3,3,33.3,5,1,Unlikely
U0868,37,Female,Germany,Desktop,Basic,Returning,22,Yes,7.5,16,1,3,64.5,159,4,7,Passive,Neutral,4,2,3,2,2,3,2,2,5,2,62.5,C,4,6,66.7,3,0,Likely
U0869,41,Female,UK,Mobile,Free,Returning,22,Yes,6.5,13,1,3,65.7,311,51,9,Promoter,Positive,4,2,3,2,4,1,4,3,3,1,72.5,B,3,4,41.7,3,1,Unsure
U0870,54,Prefer not to say,USA,Desktop,Enterprise,Returning,1,Yes,10.3,12,0,1,70.5,60,1,7,Passive,Neutral,4,2,4,2,4,2,5,1,3,3,75.0,B,6,5,75.0,5,0,Unsure
U0871,32,Female,Spain,Desktop,Free,Returning,35,Yes,7.9,7,1,0,80.9,298,17,10,Promoter,Positive,4,3,4,1,3,2,3,2,4,2,70.0,B,2,3,25.0,4,0,Unsure
U0872,26,Male,UK,Desktop,Free,Power User,11,Yes,6.1,11,2,1,60.0,186,20,10,Promoter,Positive,3,2,4,3,3,2,3,2,4,2,65.0,C,5,3,50.0,3,1,Unsure
U0873,20,Female,Canada,Desktop,Free,New,5,Yes,8.9,12,2,3,66.4,240,16,8,Passive,Neutral,3,1,4,4,4,3,3,3,3,1,62.5,C,2,1,8.3,4,1,Unsure
U0874,27,Male,USA,Desktop,Pro,New,5,Yes,1.8,19,0,3,97.6,160,14,7,Passive,Neutral,4,4,4,1,2,2,5,3,5,2,70.0,B,4,4,50.0,5,0,Likely
U0875,34,Female,India,Desktop,Basic,New,12,No,11.3,8,4,3,71.5,321,4,0,Detractor,Negative,3,3,2,3,5,3,4,2,3,4,55.0,D,6,4,66.7,3,0,Unsure
U0876,52,Male,USA,Tablet,Basic,Returning,39,No,2.9,12,1,0,68.5,130,27,7,Passive,Neutral,4,3,5,2,4,1,4,1,4,2,80.0,A,4,6,66.7,4,1,Unsure
U0877,29,Male,UK,Desktop,Free,New,9,Yes,3.3,8,0,2,78.4,261,4,7,Passive,Neutral,3,4,3,3,4,4,3,1,3,3,52.5,D,2,4,33.3,3,0,Unsure
U0878,36,Female,UK,Mobile,Free,Power User,25,Yes,7.4,18,0,1,58.3,227,6,7,Passive,Neutral,5,1,5,2,3,3,5,2,5,2,82.5,A,7,6,91.7,4,1,Unsure
U0879,34,Male,UK,Mobile,Basic,Returning,2,Yes,6.8,13,0,0,76.7,108,1,9,Promoter,Positive,4,3,3,2,4,2,5,1,5,3,75.0,B,5,6,75.0,5,1,Unsure
U0880,46,Female,UK,Tablet,Pro,Returning,12,Yes,9.5,10,1,0,79.6,153,12,9,Promoter,Positive,4,2,5,1,4,4,3,2,4,3,70.0,B,5,2,41.7,3,0,Unsure
U0881,59,Male,India,Mobile,Enterprise,Returning,84,Yes,4.7,15,0,0,83.0,192,15,9,Promoter,Positive,5,3,3,2,3,3,4,2,3,2,65.0,C,4,4,50.0,4,0,Unsure
U0882,29,Female,Netherlands,Mobile,Free,New,26,Yes,7.0,11,1,3,77.6,169,51,7,Passive,Neutral,4,3,5,1,3,2,5,2,3,2,75.0,B,3,6,58.3,3,0,Unsure
U0883,29,Female,Australia,Desktop,Basic,New,4,Yes,6.3,10,0,0,94.9,141,15,10,Promoter,Positive,4,1,3,3,3,1,4,2,4,2,72.5,B,7,6,91.7,4,0,Unsure
U0884,44,Female,India,Desktop,Enterprise,Returning,13,Yes,6.9,9,3,1,72.4,208,15,8,Passive,Neutral,4,2,4,2,4,2,2,2,4,4,65.0,C,5,1,33.3,3,1,Unsure
U0885,41,Male,UK,Desktop,Basic,Returning,5,Yes,6.9,18,0,5,75.3,246,40,6,Detractor,Negative,2,3,3,3,5,2,4,2,4,3,62.5,C,6,6,83.3,4,1,Likely
U0886,52,Male,USA,Mobile,Pro,New,9,Yes,6.3,12,2,1,66.8,210,13,8,Passive,Neutral,4,2,5,4,3,3,3,2,3,2,62.5,C,1,4,25.0,2,0,Unsure
U0887,40,Male,USA,Mobile,Free,New,27,Yes,4.7,12,3,0,64.3,294,16,4,Detractor,Negative,3,3,3,2,4,1,3,1,3,2,67.5,C,2,1,8.3,4,0,Unsure
U0888,30,Male,USA,Desktop,Enterprise,Power User,27,No,6.3,13,0,0,96.1,134,11,7,Passive,Neutral,3,2,3,1,5,2,4,2,4,1,77.5,B,7,4,75.0,4,0,Likely
U0889,40,Female,Germany,Desktop,Pro,New,5,Yes,7.1,13,1,0,65.6,149,10,8,Passive,Neutral,3,2,3,2,3,3,3,3,3,3,55.0,D,3,5,50.0,4,1,Unsure
U0890,45,Non-binary,Germany,Mobile,Enterprise,Power User,46,Yes,10.1,15,0,0,98.6,305,20,9,Promoter,Positive,5,1,3,2,4,1,5,2,5,2,85.0,A,5,5,66.7,4,1,Likely
U0891,42,Female,USA,Desktop,Pro,Power User,16,Yes,5.1,13,2,0,77.4,177,3,7,Passive,Neutral,3,1,3,3,5,1,4,2,5,3,75.0,B,4,5,58.3,4,0,Unlikely
U0892,39,Female,USA,Mobile,Basic,Returning,9,No,5.1,14,1,1,74.9,124,11,9,Promoter,Positive,5,2,3,1,5,3,3,2,4,3,72.5,B,5,5,66.7,4,1,Unsure
U0893,45,Female,Australia,Mobile,Enterprise,New,13,Yes,7.4,14,0,0,79.4,131,26,2,Detractor,Negative,4,3,3,2,4,4,4,3,3,2,60.0,C,3,4,41.7,3,1,Unsure
U0894,46,Female,Canada,Mobile,Free,New,17,Yes,6.4,12,0,1,65.3,286,42,3,Detractor,Negative,5,1,2,1,3,1,3,3,5,2,75.0,B,4,6,66.7,5,0,Unsure
U0895,48,Male,USA,Mobile,Free,Returning,15,No,8.2,8,0,4,81.6,209,42,8,Passive,Neutral,3,2,4,2,3,3,4,3,4,2,65.0,C,3,3,33.3,3,0,Unsure
U0896,40,Female,Netherlands,Mobile,Pro,Returning,12,Yes,3.9,10,3,1,76.3,212,14,10,Promoter,Positive,1,2,4,3,4,3,4,2,4,4,57.5,D,4,5,58.3,4,1,Unsure
U0897,32,Female,Spain,Desktop,Pro,Power User,13,Yes,3.0,8,1,3,75.8,187,13,5,Detractor,Negative,3,1,4,2,3,2,5,2,3,2,72.5,B,4,5,58.3,4,1,Likely
U0898,35,Female,USA,Mobile,Enterprise,Power User,3,Yes,5.2,18,2,1,83.6,280,9,4,Detractor,Negative,4,4,4,3,5,2,4,2,3,3,65.0,C,1,4,25.0,3,0,Likely
U0899,46,Male,USA,Mobile,Free,Returning,30,Yes,4.5,14,0,1,82.9,211,11,8,Passive,Neutral,3,3,3,2,4,3,3,3,5,1,65.0,C,5,3,50.0,3,0,Unsure
U0900,26,Male,Germany,Desktop,Pro,New,14,Yes,5.6,8,0,3,86.3,378,50,8,Passive,Neutral,3,2,3,3,4,3,3,2,3,4,55.0,D,3,3,33.3,3,1,Unsure
U0901,38,Female,Spain,Desktop,Pro,New,3,Yes,5.3,12,3,0,92.6,219,42,9,Promoter,Positive,5,2,5,2,4,1,5,2,4,2,85.0,A,3,6,58.3,5,0,Unsure
U0902,30,Female,Netherlands,Desktop,Free,Power User,26,Yes,8.0,10,0,0,80.2,291,43,8,Passive,Neutral,4,3,4,3,4,1,5,1,4,4,72.5,B,2,4,33.3,5,1,Unsure
U0903,34,Female,UK,Desktop,Basic,New,49,Yes,5.5,16,3,2,57.9,275,3,6,Detractor,Negative,3,4,3,4,4,2,4,3,4,2,57.5,D,4,3,41.7,4,1,Unsure
U0904,47,Male,USA,Mobile,Free,New,53,Yes,6.8,8,0,1,100.0,220,34,9,Promoter,Positive,4,3,3,2,2,3,4,3,3,1,60.0,C,4,3,41.7,4,1,Likely
U0905,36,Prefer not to say,Germany,Mobile,Free,Power User,8,Yes,6.6,12,0,3,53.5,193,57,5,Detractor,Negative,3,2,4,3,4,3,4,1,4,2,70.0,B,4,2,33.3,4,1,Unlikely
U0906,34,Male,Germany,Desktop,Enterprise,Returning,3,Yes,7.6,13,1,4,94.2,226,7,10,Promoter,Positive,4,4,4,1,3,3,3,3,4,2,62.5,C,4,4,50.0,4,0,Unsure
U0907,20,Male,UK,Desktop,Pro,Power User,13,No,6.3,14,4,1,81.0,254,13,10,Promoter,Positive,3,3,4,3,4,2,3,2,3,3,60.0,C,5,4,58.3,4,0,Unsure
U0908,41,Male,Australia,Tablet,Pro,Returning,2,Yes,8.5,13,2,1,65.3,169,21,10,Promoter,Positive,4,2,4,3,3,3,3,2,5,2,67.5,C,6,5,75.0,4,1,Unsure
U0909,40,Female,India,Desktop,Enterprise,New,49,Yes,6.3,10,0,1,89.3,187,7,7,Passive,Neutral,4,3,3,2,3,3,4,1,4,3,65.0,C,7,6,91.7,4,0,Likely
U0910,56,Female,Australia,Desktop,Basic,Power User,4,Yes,12.2,15,0,3,93.4,241,33,10,Promoter,Positive,5,2,5,1,4,1,5,3,5,2,87.5,A,7,6,91.7,4,0,Likely
U0911,31,Male,Australia,Mobile,Pro,Returning,5,Yes,6.3,10,1,3,97.7,334,9,7,Passive,Neutral,5,2,4,3,4,2,4,1,5,3,77.5,B,2,4,33.3,3,0,Unsure
U0912,36,Female,India,Mobile,Basic,Returning,9,Yes,3.8,13,1,4,71.0,257,18,9,Promoter,Positive,3,3,5,2,5,3,4,3,4,4,65.0,C,5,3,50.0,2,1,Unsure
U0913,36,Male,USA,Desktop,Pro,Returning,9,Yes,6.2,15,1,1,66.2,349,33,8,Passive,Neutral,3,3,4,3,3,2,3,2,4,3,60.0,C,2,2,16.7,4,1,Unsure
U0914,50,Female,France,Desktop,Free,New,28,Yes,5.0,8,0,2,48.3,168,10,7,Passive,Neutral,3,3,3,1,5,3,3,3,5,2,67.5,C,6,7,91.7,4,0,Unsure
U0915,33,Female,UK,Desktop,Enterprise,Returning,11,Yes,9.4,12,2,0,100.0,232,22,10,Promoter,Positive,4,2,3,1,5,1,4,2,3,1,80.0,A,5,6,75.0,4,1,Unsure
U0916,37,Female,India,Mobile,Free,New,3,No,11.1,9,1,1,53.6,322,17,4,Detractor,Negative,3,1,4,3,3,4,4,3,3,5,52.5,D,4,5,58.3,2,0,Unlikely
U0917,40,Male,UK,Mobile,Free,Returning,6,Yes,5.1,12,1,4,84.9,154,8,9,Promoter,Positive,4,2,4,2,2,2,4,2,4,4,65.0,C,4,4,50.0,3,1,Unsure
U0918,36,Non-binary,India,Desktop,Pro,Returning,13,Yes,7.6,15,1,0,76.9,184,2,9,Promoter,Positive,3,2,4,1,3,2,4,2,4,2,72.5,B,4,4,50.0,3,0,Unsure
U0919,30,Female,USA,Mobile,Basic,Power User,3,Yes,2.2,12,0,6,75.4,322,9,7,Passive,Neutral,3,3,5,1,4,4,5,2,5,2,75.0,B,7,4,75.0,3,0,Unlikely
